distance_pronoun_antecedent,number_agreement,is_proper_noun,antecedent_position,case_antecedent,case_pronoun,pos_mention,pos_pronoun,pos_before_mention_1,pos_before_mention_2,pos_after_mention_1,pos_after_mention_2,pos_before_pronoun_1,pos_before_pronoun_2,pos_after_pronoun_1,pos_after_pronoun_2,pos_head_mention,pos_head_pronoun,syntactic_function_mention,syntactic_function_pronoun,nouns_between_mentions,pronoun_value,pronoun_sentence_length,normalized_distance,mention_local_score,tkachenko_embedding,missing_tkachenko_embedding,eleri_abstractness_score,mention_global_score,category
1,0,1,0,1,5,1,8,11,3,8,13,18,18,18,16,3,16,16,27,24,0,3,14,0,1,0,1,0,0,0
1,0,1,0,1,5,1,8,11,3,8,13,18,8,1,16,8,16,16,27,24,1,3,14,0,1,0,1,0,0,0
2,0,1,0,1,14,1,8,11,16,3,3,3,18,18,16,3,16,16,27,24,11,3,14,0,1,0,1,0,14,0
2,0,1,0,1,14,1,8,11,16,3,3,3,8,1,16,8,16,16,27,24,12,3,14,0,1,0,1,0,14,0
3,1,0,1,1,9,1,12,11,3,5,3,1,18,18,16,3,1,16,27,24,15,3,14,0,1,0,1,0,11,0
3,1,0,1,1,9,1,12,11,3,5,3,1,8,1,16,8,1,16,27,24,16,3,14,0,1,0,1,0,11,0
3,1,1,0,1,2,1,8,11,1,1,8,16,18,18,16,3,8,16,23,24,14,3,14,0,1,0.375,0,7.499,16,0
3,1,1,0,1,2,1,8,11,1,1,8,16,8,1,16,8,8,16,23,24,15,3,14,0,1,0.375,0,7.499,16,0
3,1,1,0,1,5,1,8,11,8,1,16,3,18,18,16,3,16,16,27,24,13,3,14,0,1,0,1,0,16,0
3,1,1,0,1,5,1,8,11,8,1,16,3,8,1,16,8,16,16,27,24,14,3,14,0,1,0,1,0,16,0
3,1,1,0,1,3,1,8,11,9,3,13,18,18,18,16,3,16,16,24,24,12,3,14,0,2,0.0,0,3.557,6,0
3,1,1,0,1,3,1,8,11,9,3,13,18,8,1,16,8,16,16,24,24,13,3,14,0,2,0.0,0,3.557,6,0
0,0,0,0,0,1,1,11,11,18,18,16,8,14,13,3,8,16,16,24,26,6,3,31,0.806,2,0.87,0,1.906,15,0
0,0,1,0,1,4,1,8,11,16,11,16,3,14,13,3,8,16,16,27,26,5,3,31,0.742,1,0,1,0,15,0
0,0,1,0,1,2,1,8,11,3,3,8,13,14,13,3,8,8,16,23,26,4,3,31,0.613,1,0,1,0,13,0
0,1,1,0,1,5,1,8,11,8,3,13,11,14,13,3,8,16,16,27,26,3,3,31,0.581,1,0,1,0,11,1
0,1,0,0,1,1,1,11,11,13,8,2,1,14,13,3,8,1,16,40,26,3,3,31,0.516,1,0.54,0,1.415,0,0
0,0,1,0,1,2,1,8,11,1,2,8,4,14,13,3,8,8,16,23,26,2,3,31,0.419,1,0.223,0,4.502,15,0
0,0,1,0,1,3,1,8,11,8,1,4,3,14,13,3,8,1,16,27,26,1,3,31,0.387,1,0.24,0,6.333,14,0
0,0,1,0,1,9,1,8,11,6,1,16,16,14,13,3,8,16,16,27,26,0,3,31,0.226,1,0,1,0,16,0
1,0,0,0,0,1,1,11,11,18,18,16,3,14,13,3,8,16,16,24,26,10,3,31,0,4,1.0,0,3.27,0,0
1,0,1,0,1,14,1,8,11,1,13,11,16,14,13,3,8,16,16,27,26,9,3,31,0,1,0,1,0,13,0
1,0,0,0,1,1,1,11,11,8,1,16,8,14,13,3,8,16,16,24,26,9,3,31,0,4,1.0,0,3.27,0,0
1,0,1,0,1,3,1,8,11,16,11,5,8,14,13,3,8,16,16,26,26,8,3,31,0,1,0,1,0,16,0
1,0,1,0,1,9,1,8,11,5,8,1,8,14,13,3,8,1,16,27,26,7,3,31,0,1,0.183,0,6.697,16,0
1,1,1,0,1,3,1,8,11,1,8,13,18,14,13,3,8,8,16,11,26,6,3,31,0,2,0.237,0,6.748,12,0
2,0,1,0,0,2,1,8,11,18,18,8,5,14,13,3,8,8,16,23,26,20,3,31,0,3,0.042,0,2.33,13,0
2,0,1,0,1,1,1,8,11,8,18,5,12,14,13,3,8,16,16,24,26,19,3,31,0,1,0.181,0,7.191,11,0
2,0,0,1,1,2,1,12,11,5,8,8,8,14,13,3,8,8,16,23,26,18,3,31,0,1,0,1,0,14,0
2,0,1,0,1,2,1,8,11,12,5,8,8,14,13,3,8,8,16,23,26,17,3,31,0,1,0,1,0,14,0
2,0,1,0,1,2,1,8,11,8,12,8,12,14,13,3,8,8,16,11,26,16,3,31,0,1,-0.216,0,7.084,10,0
2,0,1,0,1,1,1,8,11,8,8,12,8,14,13,3,8,8,16,5,26,15,3,31,0,1,-0.041,0,7.627,11,0
2,0,0,1,1,1,1,12,11,8,8,8,12,14,13,3,8,8,16,5,26,14,3,31,0,1,0,1,0,0,0
2,0,1,0,1,6,1,8,11,11,16,3,8,14,13,3,8,16,16,27,26,11,3,31,0,2,0.396,0,3.471,7,0
2,1,1,0,1,5,1,8,11,3,8,13,18,14,13,3,8,16,16,27,26,10,3,31,0,1,0,1,0,0,0
3,1,1,0,1,14,1,8,11,16,3,3,3,14,13,3,8,16,16,27,26,21,3,31,0,1,0,1,0,14,0
0,1,1,0,0,0,1,8,11,18,18,4,16,14,5,4,3,16,1,27,40,1,3,20,0.4,4,0.294,0,8.264,10,0
0,1,1,0,1,1,1,8,11,9,16,13,5,14,5,4,3,16,1,24,40,0,3,20,0.2,1,0.424,0,6.556,13,1
1,1,0,0,0,1,1,11,11,18,18,16,8,14,5,4,3,16,1,24,40,5,3,20,0,3,0.87,0,1.906,15,0
1,1,1,0,1,5,1,8,11,16,11,13,14,14,5,4,3,16,1,27,40,4,3,20,0,1,0.169,0,2.072,12,0
1,1,1,0,1,1,1,8,11,14,13,4,11,14,5,4,3,8,1,40,40,3,3,20,0,3,0.578,0,3.593,8,0
1,0,0,0,1,2,1,11,11,4,8,8,13,14,5,4,3,8,1,23,40,3,3,20,0,3,0.781,0,2.133,16,0
1,1,1,0,1,9,1,8,11,11,4,13,18,14,5,4,3,8,1,1,40,2,3,20,0,1,0,1,0,0,0
2,1,0,0,0,10,1,11,11,18,18,16,11,14,5,4,3,16,1,27,40,6,3,20,0,3,0.496,0,1.139,0,0
2,0,0,0,1,2,1,11,11,16,11,8,13,14,5,4,3,8,1,23,40,6,3,20,0,3,0.781,0,2.133,16,0
2,1,1,0,1,1,1,8,11,11,16,13,18,14,5,4,3,16,1,24,40,5,3,20,0,1,0,1,0,0,0
3,1,1,0,1,1,1,8,11,5,18,12,8,14,5,4,3,8,1,23,40,9,3,20,0,1,-0.039,0,6.353,16,0
3,0,1,0,1,1,1,8,11,12,8,4,1,14,5,4,3,8,1,40,40,7,3,20,0,2,0.237,0,6.748,12,0
3,1,1,0,1,1,1,8,11,1,4,13,18,14,5,4,3,18,1,32,40,6,3,20,0,1,0,1,0,16,0
0,0,1,0,1,15,7,8,11,16,18,5,8,16,13,8,14,16,16,34,27,1,3,31,0.161,1,0.121,0,7.405,16,0
0,0,1,0,1,15,1,8,11,16,18,5,8,16,13,8,13,16,16,34,26,3,3,31,0.355,1,0.121,0,7.405,16,0
0,0,1,0,1,15,10,8,11,16,18,5,8,16,13,14,8,16,16,34,27,5,3,31,0.774,1,0.121,0,7.405,16,0
0,0,1,0,1,15,7,8,11,5,8,13,16,16,13,8,14,8,16,11,27,0,3,31,0.097,2,0.255,0,8.057,16,0
0,0,1,0,1,15,1,8,11,5,8,13,16,16,13,8,13,8,16,11,26,2,3,31,0.29,2,0.255,0,8.057,16,0
0,0,1,0,1,15,10,8,11,5,8,13,16,16,13,14,8,8,16,11,27,4,3,31,0.71,2,0.255,0,8.057,16,0
0,1,0,0,1,7,1,11,11,16,13,8,14,16,13,8,13,16,16,27,26,2,3,31,0.194,5,1.0,0,3.27,0,0
0,1,0,0,1,7,10,11,11,16,13,8,14,16,13,14,8,16,16,27,27,4,3,31,0.613,5,1.0,0,3.27,0,0
0,0,1,0,1,3,1,8,11,11,16,14,8,16,13,8,13,16,16,26,26,1,3,31,0.161,1,0.275,0,6.165,13,0
0,0,1,0,1,3,10,8,11,11,16,14,8,16,13,14,8,16,16,26,27,3,3,31,0.581,1,0.275,0,6.165,13,0
0,1,1,0,1,7,1,8,11,14,8,13,16,16,13,8,13,16,16,2,26,0,3,31,0.097,1,0.199,0,8.614,15,0
0,1,1,0,1,7,10,8,11,14,8,13,16,16,13,14,8,16,16,2,27,2,3,31,0.516,1,0.199,0,8.614,15,0
0,1,0,0,1,1,10,11,11,16,13,8,13,16,13,14,8,16,16,26,27,2,3,31,0.419,5,1.0,0,3.27,0,0
0,1,1,0,1,15,10,8,11,11,16,13,11,16,13,14,8,16,16,34,27,1,3,31,0.387,1,0.235,0,8.35,10,0
0,1,0,0,1,2,10,11,11,13,8,8,4,16,13,14,8,8,16,23,27,1,3,31,0.323,4,0.496,0,1.139,0,0
0,0,1,0,1,1,10,8,11,11,13,4,3,16,13,14,8,3,16,40,27,0,3,31,0.29,1,0.295,0,7.943,11,0
1,0,1,0,1,3,7,8,11,1,18,13,18,16,13,8,14,18,16,32,27,2,3,31,0,3,0.578,0,3.593,8,0
1,0,1,0,1,3,1,8,11,1,18,13,18,16,13,8,13,18,16,32,26,4,3,31,0,3,0.578,0,3.593,8,0
1,0,1,0,1,3,10,8,11,1,18,13,18,16,13,14,8,18,16,32,27,6,3,31,0,3,0.578,0,3.593,8,0
2,1,0,0,0,3,7,11,11,18,18,4,8,16,13,8,14,16,16,26,27,6,3,31,0,4,0.496,0,1.139,0,0
2,1,0,0,0,3,1,11,11,18,18,4,8,16,13,8,13,16,16,26,26,8,3,31,0,4,0.496,0,1.139,0,0
2,1,0,0,0,3,10,11,11,18,18,4,8,16,13,14,8,16,16,26,27,10,3,31,0,4,0.496,0,1.139,0,0
2,1,1,0,1,2,7,8,11,4,11,8,13,16,13,8,14,8,16,23,27,5,3,31,0,3,0.596,0,6.184,7,0
2,1,1,0,1,2,1,8,11,4,11,8,13,16,13,8,13,8,16,23,26,7,3,31,0,3,0.596,0,6.184,7,0
2,1,1,0,1,2,10,8,11,4,11,8,13,16,13,14,8,8,16,23,27,9,3,31,0,3,0.596,0,6.184,7,0
2,1,1,0,1,14,7,8,11,8,4,13,8,16,13,8,14,16,16,27,27,4,3,31,0,6,0.535,0,8.331,11,1
2,1,1,0,1,14,1,8,11,8,4,13,8,16,13,8,13,16,16,27,26,6,3,31,0,6,0.535,0,8.331,11,1
2,1,1,0,1,14,10,8,11,8,4,13,8,16,13,14,8,16,16,27,27,8,3,31,0,6,0.535,0,8.331,11,1
2,1,1,0,1,10,7,8,11,13,8,13,16,16,13,8,14,8,16,29,27,3,3,31,0,6,0.535,0,8.331,11,0
2,1,1,0,1,10,1,8,11,13,8,13,16,16,13,8,13,8,16,29,26,5,3,31,0,6,0.535,0,8.331,11,0
2,1,1,0,1,10,10,8,11,13,8,13,16,16,13,14,8,8,16,29,27,7,3,31,0,6,0.535,0,8.331,11,0
3,1,1,0,1,1,7,8,11,14,18,16,13,16,13,8,14,16,16,26,27,8,3,31,0,2,0,1,0,15,0
3,1,1,0,1,1,1,8,11,14,18,16,13,16,13,8,13,16,16,26,26,10,3,31,0,2,0,1,0,15,0
3,1,1,0,1,1,10,8,11,14,18,16,13,16,13,14,8,16,16,26,27,12,3,31,0,2,0,1,0,15,0
3,1,1,0,1,15,7,8,11,4,3,8,13,16,13,8,14,18,16,32,27,7,3,31,0,2,0.238,0,2.018,10,0
3,1,1,0,1,15,1,8,11,4,3,8,13,16,13,8,13,18,16,32,26,9,3,31,0,2,0.238,0,2.018,10,0
3,1,1,0,1,15,10,8,11,4,3,8,13,16,13,14,8,18,16,32,27,11,3,31,0,2,0.238,0,2.018,10,0
3,1,1,0,1,1,7,8,11,8,4,13,18,16,13,8,14,8,16,40,27,6,3,31,0,1,0.347,0,1.533,0,0
3,1,1,0,1,1,1,8,11,8,4,13,18,16,13,8,13,8,16,40,26,8,3,31,0,1,0.347,0,1.533,0,0
3,1,1,0,1,1,10,8,11,8,4,13,18,16,13,14,8,8,16,40,27,10,3,31,0,1,0.347,0,1.533,0,0
1,1,1,0,1,1,2,8,11,1,3,13,11,18,18,8,4,16,8,24,23,3,3,21,0,7,0.642,0,7.503,8,1
1,1,0,0,1,1,2,11,11,13,8,3,16,18,18,8,4,16,8,24,23,3,3,21,0,4,0.54,0,1.415,0,0
1,1,1,0,1,2,2,8,11,16,5,8,8,18,18,8,4,8,8,23,23,2,3,21,0,1,0.202,0,8.454,12,0
1,1,1,0,1,7,2,8,11,8,16,8,2,18,18,8,4,16,8,27,23,1,3,21,0,1,0,1,0,16,0
1,1,1,0,1,2,2,8,11,8,8,2,13,18,18,8,4,16,8,27,23,0,3,21,0,2,0.468,0,8.417,10,0
2,1,1,0,0,2,2,8,11,18,18,2,16,18,18,8,4,16,8,27,23,6,3,21,0,1,0,1,0,14,0
2,1,0,0,1,5,2,11,11,16,2,3,3,18,18,8,4,16,8,27,23,6,3,21,0,4,0.87,0,1.906,15,0
2,0,1,0,1,1,2,8,11,1,6,16,8,18,18,8,4,16,8,24,23,5,3,21,0,6,0.535,0,8.331,11,0
2,0,1,0,1,5,2,8,11,16,8,13,18,18,18,8,4,16,8,27,23,4,3,21,0,3,0.62,0,7.306,8,0
3,1,0,0,0,3,2,11,11,18,18,3,4,18,18,8,4,3,8,27,23,10,3,21,0,2,0.496,0,1.139,0,0
3,0,1,0,1,6,2,8,11,4,3,8,13,18,18,8,4,3,8,27,23,9,3,21,0,6,0.535,0,8.331,11,0
3,1,1,0,1,3,2,8,11,8,4,13,11,18,18,8,4,3,8,40,23,8,3,21,0,2,0.397,0,7.544,12,0
3,1,0,0,1,3,2,11,11,13,8,1,8,18,18,8,4,1,8,27,23,8,3,21,0,5,0.781,0,2.133,16,0
3,1,1,0,1,1,2,8,11,1,11,13,18,18,18,8,4,18,8,32,23,7,3,21,0,1,0.238,0,2.018,10,0
1,1,1,0,1,7,1,8,11,13,6,13,13,18,18,4,16,16,16,27,24,12,3,5,0,3,0,1,0,16,0
1,1,1,0,1,2,1,8,11,2,13,8,13,18,18,4,16,8,16,23,24,11,3,5,0,1,0,1,0,13,0
1,1,1,0,1,1,1,8,11,8,2,13,11,18,18,4,16,8,16,5,24,10,3,5,0,4,0.62,0,7.306,8,1
1,1,0,0,1,1,1,11,11,13,8,4,16,18,18,4,16,16,16,24,24,10,3,5,0,2,0.54,0,1.415,0,0
1,1,1,0,1,2,1,8,11,16,4,11,8,18,18,4,16,16,16,26,24,9,3,5,0,2,0,1,0,13,0
1,1,1,0,1,2,1,8,11,11,8,1,8,18,18,4,16,8,16,23,24,8,3,5,0,8,0.535,0,8.331,11,0
1,1,1,0,1,15,1,8,11,1,8,5,4,18,18,4,16,8,16,23,24,7,3,5,0,1,0.145,0,1.974,16,0
1,1,1,0,1,8,1,8,11,6,16,1,8,18,18,4,16,1,16,27,24,6,3,5,0,2,0.578,0,3.593,8,0
1,0,1,0,1,5,1,8,11,1,8,13,13,18,18,4,16,16,16,27,24,5,3,5,0,3,0.222,0,2.54,10,0
1,1,1,0,1,1,1,8,11,4,3,6,8,18,18,4,16,8,16,40,24,4,3,5,0,1,0,1,0,15,0
1,1,1,0,1,6,1,8,11,6,8,1,8,18,18,4,16,8,16,27,24,3,3,5,0,2,0.041,0,5.644,10,0
1,1,1,0,1,9,1,8,11,1,8,13,16,18,18,4,16,16,16,29,24,2,3,5,0,2,0.293,0,2.637,14,0
1,1,1,0,1,2,1,8,11,16,13,8,13,18,18,4,16,8,16,23,24,1,3,5,0,4,0.62,0,7.306,8,0
1,1,1,0,1,14,1,8,11,8,16,13,18,18,18,4,16,16,16,27,24,0,3,5,0,8,0.535,0,8.331,11,0
2,0,1,0,1,6,1,8,11,14,13,4,6,18,18,4,16,16,16,13,24,16,3,5,0,5,0.642,0,7.503,8,0
2,1,1,0,1,1,1,8,11,6,4,11,8,18,18,4,16,8,16,40,24,15,3,5,0,1,0.115,0,1.955,10,0
2,1,1,0,1,8,1,8,11,11,8,14,8,18,18,4,16,8,16,23,24,14,3,5,0,8,0.535,0,8.331,11,0
2,0,1,0,1,6,1,8,11,14,8,13,18,18,18,4,16,8,16,2,24,13,3,5,0,4,0.62,0,7.306,8,0
1,0,1,0,1,1,1,8,11,5,18,8,16,3,18,13,18,8,18,23,32,2,3,3,0,2,0.436,0,1.549,9,0
1,1,1,0,1,3,1,8,11,8,5,16,3,3,18,13,18,16,18,24,32,1,3,3,0,4,0.535,0,8.331,11,0
1,1,1,0,1,7,1,8,11,1,5,13,18,3,18,13,18,16,18,27,32,0,3,3,0,4,0.596,0,6.184,7,1
2,0,1,0,1,1,1,8,11,3,6,16,8,3,18,13,18,16,18,24,32,11,3,3,0,1,0.346,0,5.538,11,0
2,1,1,0,1,2,1,8,11,16,8,2,4,3,18,13,18,16,18,34,32,10,3,3,0,1,0.205,0,6.943,16,0
2,0,1,0,1,2,1,8,11,13,4,2,9,3,18,13,18,1,18,27,32,9,3,3,0,1,0,1,0,16,0
2,0,1,0,1,15,1,8,11,9,2,3,1,3,18,13,18,1,18,34,32,8,3,3,0,1,0.294,0,7.108,16,0
2,0,1,0,1,6,1,8,11,1,3,16,8,3,18,13,18,16,18,27,32,7,3,3,0,4,0.535,0,8.331,11,0
2,1,1,0,1,1,1,8,11,16,8,13,11,3,18,13,18,16,18,24,32,6,3,3,0,1,0.412,0,8.713,0,0
2,1,0,0,1,2,1,11,11,13,8,8,4,3,18,13,18,8,18,23,32,6,3,3,0,1,0.496,0,1.139,0,0
2,0,1,0,1,6,1,8,11,11,13,4,3,3,18,13,18,8,18,27,32,5,3,3,0,1,0.172,0,2.829,14,0
2,0,1,0,1,3,1,8,11,6,3,1,8,3,18,13,18,8,18,40,32,4,3,3,0,1,0.302,0,2.025,9,0
2,0,1,0,1,14,1,8,11,1,8,13,18,3,18,13,18,8,18,35,32,3,3,3,0,1,0,1,0,0,0
3,1,1,0,0,3,1,8,11,18,18,3,16,3,18,13,18,16,18,24,32,17,3,3,0,1,0.177,0,1.401,12,0
3,0,1,0,1,10,1,8,11,3,14,1,8,3,18,13,18,1,18,27,32,16,3,3,0,1,0,1,0,15,0
3,0,1,0,1,2,1,8,11,1,8,8,13,3,18,13,18,8,18,23,32,15,3,3,0,1,0.205,0,6.914,16,0
3,0,1,0,1,1,1,8,11,8,1,13,1,3,18,13,18,16,18,26,32,14,3,3,0,1,0,1,0,14,0
3,0,1,0,1,13,1,8,11,13,1,13,4,3,18,13,18,1,18,11,32,13,3,3,0,1,0.294,0,6.41,11,0
3,0,1,0,1,13,1,8,11,1,16,13,18,3,18,13,18,16,18,27,32,12,3,3,0,1,0,1,0,12,0
0,0,1,0,1,3,7,8,11,16,16,8,13,16,13,8,1,16,16,26,27,1,3,16,0.25,1,0,1,0,16,0
0,1,1,0,1,5,7,8,11,8,16,13,16,16,13,8,1,16,16,27,27,0,3,16,0.188,1,0.41,0,5.77,14,1
1,1,1,0,1,1,7,8,11,1,18,5,12,16,13,8,1,16,16,24,27,6,3,16,0,1,0.363,0,7.295,13,0
1,0,0,1,1,2,7,12,11,5,8,8,1,16,13,8,1,8,16,23,27,5,3,16,0,2,0,1,0,14,0
1,0,1,0,1,14,7,8,11,12,5,1,8,16,13,8,1,1,16,27,27,4,3,16,0,1,-0.101,0,4.532,12,0
1,1,1,0,1,1,7,8,11,1,8,4,11,16,13,8,1,8,16,11,27,3,3,16,0,4,0.596,0,6.184,7,0
1,0,0,0,1,3,7,11,11,4,8,16,8,16,13,8,1,16,16,26,27,3,3,16,0,3,0.781,0,2.133,16,0
1,0,1,0,1,10,7,8,11,16,11,13,18,16,13,8,1,16,16,27,27,2,3,16,0,1,0,1,0,15,0
2,0,1,0,1,3,7,8,11,2,18,16,8,16,13,8,1,16,16,27,27,11,3,16,0,1,0.041,0,5.644,10,0
2,1,1,0,1,2,7,8,11,16,8,8,1,16,13,8,1,8,16,23,27,10,3,16,0,1,0,1,0,16,0
2,0,1,0,1,10,7,8,11,8,16,1,8,16,13,8,1,16,16,27,27,9,3,16,0,1,0,1,0,16,0
2,1,1,0,1,3,7,8,11,1,8,6,8,16,13,8,1,16,16,26,27,8,3,16,0,1,0.179,0,3.419,11,0
2,0,1,0,1,5,7,8,11,6,8,13,18,16,13,8,1,8,16,23,27,7,3,16,0,2,0.222,0,2.54,10,0
3,1,0,0,1,1,7,11,11,3,18,13,18,16,13,8,1,18,16,32,27,12,3,16,0,4,1.0,0,3.27,0,0
0,1,1,0,0,1,1,8,11,18,18,12,16,14,14,16,8,16,16,24,24,2,3,22,0.364,1,-0.041,0,7.627,11,0
0,1,0,1,1,1,1,12,11,8,18,16,6,14,14,16,8,8,16,5,24,1,3,22,0.318,1,0,1,0,0,1
0,1,1,0,1,9,1,8,11,6,16,13,14,14,14,16,8,16,16,27,24,0,3,22,0.182,1,0.033,0,5.205,12,0
1,1,1,0,1,14,1,8,11,16,3,13,18,14,14,16,8,16,16,27,24,3,3,22,0,2,0.301,0,1.255,15,0
2,0,0,0,0,5,1,11,11,18,18,11,2,14,14,16,8,16,16,27,24,4,3,22,0,2,0.569,0,3.011,0,0
2,0,0,0,1,2,1,11,11,11,18,2,11,14,14,16,8,11,16,23,24,4,3,22,0,3,0.87,0,1.906,15,0
3,1,1,0,0,10,1,8,11,18,18,4,11,14,14,16,8,16,16,27,24,5,3,22,0,2,0.305,0,7.395,14,0
3,1,0,0,1,1,1,11,11,4,8,16,5,14,14,16,8,16,16,26,24,5,3,22,0,2,0.8,0,3.021,0,0
3,1,1,0,1,15,1,8,11,5,16,4,11,14,14,16,8,16,16,34,24,4,3,22,0,2,0.305,0,7.395,14,0
3,1,0,0,1,1,1,11,11,4,8,16,13,14,14,16,8,16,16,24,24,4,3,22,0,2,0.8,0,3.021,0,0
1,1,1,0,0,1,1,8,11,18,18,12,16,3,14,11,16,16,16,24,24,6,3,11,0,1,-0.041,0,7.627,11,0
1,1,0,1,1,1,1,12,11,8,18,16,6,3,14,11,16,8,16,5,24,5,3,11,0,1,0,1,0,0,1
1,1,1,0,1,9,1,8,11,6,16,13,14,3,14,11,16,16,16,27,24,4,3,11,0,1,0.033,0,5.205,12,0
1,1,0,0,1,1,1,11,11,14,14,16,8,3,14,11,16,16,16,24,24,4,3,11,0,6,1.0,0,3.27,0,0
1,1,1,0,1,2,1,8,11,16,11,8,8,3,14,11,16,8,16,23,24,3,3,11,0,2,0.596,0,6.184,7,0
1,1,1,0,1,10,1,8,11,8,16,8,13,3,14,11,16,16,16,27,24,2,3,11,0,1,0.332,0,7.824,12,0
1,1,1,0,1,2,1,8,11,8,8,13,3,3,14,11,16,16,16,26,24,1,3,11,0,1,0,1,0,0,0
1,1,1,0,1,2,1,8,11,3,4,2,16,3,14,11,16,16,16,27,24,0,3,11,0,2,0.301,0,1.255,15,0
2,1,1,0,1,14,1,8,11,16,3,13,18,3,14,11,16,16,16,27,24,7,3,11,0,2,0.301,0,1.255,15,0
3,0,0,0,0,5,1,11,11,18,18,11,2,3,14,11,16,16,16,27,24,8,3,11,0,2,0.569,0,3.011,0,0
3,0,0,0,1,2,1,11,11,11,18,2,11,3,14,11,16,11,16,23,24,8,3,11,0,3,0.87,0,1.906,15,0
0,1,0,0,0,1,2,11,11,18,18,3,12,8,12,8,16,3,8,27,23,2,3,22,0.182,2,0.496,0,1.139,0,0
0,1,0,0,0,1,3,11,11,18,18,3,12,16,13,3,8,3,16,27,26,3,3,22,0.409,2,0.496,0,1.139,0,0
0,1,0,1,1,2,2,12,11,3,11,8,11,8,12,8,16,8,8,23,23,1,3,22,0.091,1,0,1,0,8,0
0,1,0,1,1,2,3,12,11,3,11,8,11,16,13,3,8,8,16,23,26,2,3,22,0.318,1,0,1,0,8,0
0,1,1,0,1,4,2,8,11,12,3,11,8,8,12,8,16,16,8,27,23,0,3,22,0.045,1,0.366,0,7.433,9,0
0,1,1,0,1,4,3,8,11,12,3,11,8,16,13,3,8,16,16,27,26,1,3,22,0.273,1,0.366,0,7.433,9,0
0,1,0,0,1,2,3,11,11,8,12,8,16,16,13,3,8,8,16,23,26,1,3,22,0.227,5,1.0,0,3.27,0,0
0,1,1,0,1,1,3,8,11,11,8,16,13,16,13,3,8,16,16,24,26,0,3,22,0.182,1,0,1,0,16,0
1,1,0,1,1,3,2,12,11,3,18,16,8,8,12,8,16,16,8,26,23,6,3,22,0,7,0,1,0,13,1
1,1,0,1,1,3,3,12,11,3,18,16,8,16,13,3,8,16,16,26,26,7,3,22,0,7,0,1,0,13,1
1,1,1,0,1,6,2,8,11,16,12,12,6,8,12,8,16,16,8,27,23,5,3,22,0,1,0.143,0,3.809,13,0
1,1,1,0,1,6,3,8,11,16,12,12,6,16,13,3,8,16,16,27,26,6,3,22,0,1,0.143,0,3.809,13,0
1,1,0,1,1,8,2,12,11,8,16,6,8,8,12,8,16,8,8,23,23,4,3,22,0,4,0,1,0,11,0
1,1,0,1,1,8,3,12,11,8,16,6,8,16,13,3,8,8,16,23,26,5,3,22,0,4,0,1,0,11,0
1,0,1,0,1,3,2,8,11,6,12,8,3,8,12,8,16,16,8,27,23,3,3,22,0,1,0.323,0,2.237,8,0
1,0,1,0,1,3,3,8,11,6,12,8,3,16,13,3,8,16,16,27,26,4,3,22,0,1,0.323,0,2.237,8,0
1,1,1,0,1,7,2,8,11,8,6,3,16,8,12,8,16,16,8,27,23,2,3,22,0,1,0.268,0,7.52,13,0
1,1,1,0,1,7,3,8,11,8,6,3,16,16,13,3,8,16,16,27,26,3,3,22,0,1,0.268,0,7.52,13,0
2,0,1,0,1,1,2,8,11,1,18,16,8,8,12,8,16,16,8,24,23,8,3,22,0,1,0.263,0,2.017,13,0
2,0,1,0,1,1,3,8,11,1,18,16,8,16,13,3,8,16,16,24,26,9,3,22,0,1,0.263,0,2.017,13,0
2,1,1,0,1,5,2,8,11,16,8,13,16,8,12,8,16,16,8,27,23,7,3,22,0,1,0.199,0,3.384,9,0
2,1,1,0,1,5,3,8,11,16,8,13,16,16,13,3,8,16,16,27,26,8,3,22,0,1,0.199,0,3.384,9,0
3,1,0,1,0,1,2,12,11,18,18,11,8,8,12,8,16,16,8,24,23,10,3,22,0,2,0,1,0,14,0
3,1,0,1,0,1,3,12,11,18,18,11,8,16,13,3,8,16,16,24,26,11,3,22,0,2,0,1,0,14,0
3,1,1,0,1,14,2,8,11,11,12,3,3,8,12,8,16,16,8,27,23,9,3,22,0,1,0,1,0,16,0
3,1,1,0,1,14,3,8,11,11,12,3,3,16,13,3,8,16,16,27,26,10,3,22,0,1,0,1,0,16,0
0,1,0,1,0,9,6,12,11,18,18,16,1,8,9,12,8,16,16,27,27,2,3,18,0.556,1,0,1,0,12,0
0,1,1,0,1,2,6,8,11,1,13,2,16,8,9,12,8,16,16,27,27,1,3,18,0.278,1,0,1,0,16,0
0,1,1,0,1,3,6,8,11,9,16,11,12,8,9,12,8,16,16,24,27,0,3,18,0.056,2,0.435,0,7.796,12,0
1,0,1,0,1,1,6,8,11,13,18,13,18,8,9,12,8,18,16,32,27,3,3,18,0,1,0.213,0,8.135,0,0
2,1,0,0,0,1,6,11,11,18,18,3,12,8,9,12,8,3,16,27,27,12,3,18,0,2,0.496,0,1.139,0,0
2,1,0,1,1,2,6,12,11,3,11,8,11,8,9,12,8,8,16,23,27,11,3,18,0,1,0,1,0,8,0
2,1,1,0,1,4,6,8,11,12,3,11,8,8,9,12,8,16,16,27,27,10,3,18,0,1,0.366,0,7.433,9,0
2,1,0,0,1,2,6,11,11,8,12,8,16,8,9,12,8,8,16,23,27,10,3,18,0,4,1.0,0,3.27,0,0
2,1,1,0,1,1,6,8,11,11,8,16,13,8,9,12,8,16,16,24,27,9,3,18,0,1,0,1,0,16,0
