distance_pronoun_antecedent,number_agreement,is_proper_noun,antecedent_position,case_antecedent,case_pronoun,pos_mention,pos_pronoun,pos_before_mention_1,pos_before_mention_2,pos_after_mention_1,pos_after_mention_2,pos_before_pronoun_1,pos_before_pronoun_2,pos_after_pronoun_1,pos_after_pronoun_2,pos_head_mention,pos_head_pronoun,syntactic_function_mention,syntactic_function_pronoun,nouns_between_mentions,pronoun_value,pronoun_sentence_length,normalized_distance,mention_local_score,tkachenko_embedding,missing_tkachenko_embedding,eleri_abstractness_score,mention_global_score,category
0,0,1,0,1,1,3,8,11,8,9,16,1,5,13,16,8,16,16,26,26,5,5,35,0.457,6,0.155,0,7.19,12,0
0,1,1,0,1,2,1,8,11,1,16,8,8,13,8,16,12,8,16,23,26,2,5,35,0.114,1,0.228,0,8.463,12,0
0,1,1,0,1,2,3,8,11,1,16,8,8,5,13,16,8,8,16,23,26,4,5,35,0.371,1,0.228,0,8.463,12,0
0,0,1,0,1,2,1,8,11,8,1,8,13,13,8,16,12,8,16,23,26,1,5,35,0.086,1,0.22,0,2.397,15,0
0,0,1,0,1,2,3,8,11,8,1,8,13,5,13,16,8,8,16,23,26,3,5,35,0.343,1,0.22,0,2.397,15,0
0,1,1,0,1,10,1,8,11,8,8,13,11,13,8,16,12,16,16,27,26,0,5,35,0.057,1,0.328,0,2.224,10,1
0,1,1,0,1,10,3,8,11,8,8,13,11,5,13,16,8,16,16,27,26,2,5,35,0.314,1,0.328,0,2.224,10,1
0,1,0,0,1,1,3,11,11,13,8,16,12,5,13,16,8,16,16,26,26,2,5,35,0.257,3,1.0,0,1.139,0,0
0,1,0,1,1,2,3,12,11,16,11,8,2,5,13,16,8,8,16,23,26,1,5,35,0.2,1,0,1,0,16,0
0,1,1,0,1,2,3,8,11,12,16,2,13,5,13,16,8,16,16,27,26,0,5,35,0.171,5,0.25,0,2.226,11,0
0,0,1,0,0,6,1,8,11,18,18,14,16,13,8,16,6,16,16,27,24,4,5,31,0.581,1,0.147,0,6.166,8,0
0,0,1,0,1,2,1,8,11,1,16,13,8,13,8,16,6,8,16,23,24,3,5,31,0.452,1,0,1,0,15,0
0,0,1,0,1,1,1,8,11,13,8,13,3,13,8,16,6,8,16,29,24,2,5,31,0.387,1,0.232,0,1.8,14,0
0,0,1,0,1,6,1,8,11,3,13,16,9,13,8,16,6,16,16,27,24,1,5,31,0.29,1,0.307,0,1.679,13,0
0,0,1,0,1,3,1,8,11,1,3,13,11,13,8,16,6,16,16,24,24,0,5,31,0.065,1,0,1,0,16,1
0,0,1,0,1,10,1,8,11,1,9,16,8,13,13,4,16,16,1,27,40,2,5,34,0.294,11,0.089,0,6.308,10,0
0,1,1,0,1,3,1,8,11,16,8,9,8,13,13,4,16,16,1,24,40,1,5,34,0.235,3,0,1,0,13,0
0,0,1,0,1,9,1,8,11,9,8,13,9,13,13,4,16,16,1,27,40,0,5,34,0.176,11,0.089,0,6.308,10,0
0,0,0,0,1,0,1,15,11,9,13,13,13,13,13,4,16,16,1,29,40,0,5,34,0.088,12,0.06,0,2.358,0,0
0,0,1,0,1,10,1,8,11,1,9,16,8,13,13,4,1,16,8,27,40,2,5,58,0.172,11,0.089,0,6.308,10,0
0,0,1,0,1,10,2,8,11,1,9,16,8,13,13,8,4,16,8,27,23,7,5,58,0.638,11,0.089,0,6.308,10,0
0,0,1,0,1,1,1,8,11,16,8,9,8,13,13,4,1,16,8,24,40,1,5,58,0.138,4,0,1,0,13,0
0,0,1,0,1,1,2,8,11,16,8,9,8,13,13,8,4,16,8,24,23,6,5,58,0.603,4,0,1,0,13,0
0,0,1,0,1,6,1,8,11,9,8,13,9,13,13,4,1,16,8,27,40,0,5,58,0.103,9,0.135,0,7.306,8,0
0,0,1,0,1,6,2,8,11,9,8,13,9,13,13,8,4,16,8,27,23,5,5,58,0.569,9,0.135,0,7.306,8,0
0,0,0,0,1,0,1,15,11,9,13,13,13,13,13,4,1,8,8,29,40,0,5,58,0.052,12,0.06,0,2.358,0,0
0,0,0,0,1,0,2,15,11,9,13,13,13,13,13,8,4,8,8,29,23,5,5,58,0.517,12,0.06,0,2.358,0,0
0,0,1,0,1,1,2,8,11,1,4,14,1,13,13,8,4,16,8,2,23,4,5,58,0.414,7,0,1,0,11,0
0,1,1,0,1,6,2,8,11,1,14,8,8,13,13,8,4,8,8,2,23,3,5,58,0.362,9,0.135,0,7.306,8,0
0,0,1,0,1,2,2,8,11,8,1,8,2,13,13,8,4,8,8,23,23,2,5,58,0.345,8,0.265,0,5.637,11,0
0,1,1,0,1,2,2,8,11,8,8,2,13,13,13,8,4,8,8,23,23,1,5,58,0.328,5,0.165,0,1.352,10,0
0,0,0,0,1,0,2,15,11,9,9,13,13,13,13,8,4,8,8,29,23,1,5,58,0.241,12,0.06,0,2.358,0,0
0,0,1,0,1,6,2,8,11,9,5,13,9,13,13,8,4,8,8,11,23,0,5,58,0.103,8,0.218,0,7.503,8,0
0,0,0,0,1,0,2,15,11,9,13,13,13,13,13,8,4,8,8,29,23,0,5,58,0.052,12,0.06,0,2.358,0,0
0,0,1,0,1,2,1,8,11,4,3,8,9,13,15,4,16,8,16,23,24,2,5,25,0.32,3,0,1,0,14,0
0,1,1,0,1,1,1,8,11,8,4,9,8,13,15,4,16,15,16,40,24,1,5,25,0.28,5,0,1,0,11,0
0,1,1,0,1,2,1,8,11,9,8,2,9,13,15,4,16,15,16,27,24,0,5,25,0.2,1,0,1,0,13,0
0,0,0,0,1,0,1,15,11,9,2,13,11,13,15,4,16,18,16,32,24,0,5,25,0.08,8,0.06,0,2.358,0,0
0,1,0,0,1,6,2,11,11,16,3,12,8,13,8,2,8,16,16,27,27,3,5,23,0.261,1,0.496,0,3.27,0,0
0,1,0,1,1,2,2,12,11,11,16,8,1,13,8,2,8,8,16,23,27,2,5,23,0.217,3,0,1,0,14,0
0,1,1,0,1,2,2,8,11,12,11,1,8,13,8,2,8,8,16,23,27,1,5,23,0.174,3,0.152,0,2.147,12,0
0,1,1,0,1,1,2,8,11,1,8,13,11,13,8,2,8,16,16,24,27,0,5,23,0.087,3,0.339,0,7.355,10,1
0,1,1,0,1,2,1,8,11,1,18,8,2,13,8,16,8,8,16,23,24,3,5,13,0.615,4,0,1,0,13,0
0,1,1,0,1,2,1,8,11,8,1,2,16,13,8,16,8,16,16,27,24,2,5,13,0.538,1,0,1,0,16,0
0,0,1,0,1,2,1,8,11,16,2,1,8,13,8,16,8,8,16,23,24,1,5,13,0.308,1,0,1,0,14,0
0,1,1,0,1,1,1,8,11,1,8,13,11,13,8,16,8,16,16,24,24,0,5,13,0.154,1,0,1,0,16,1
0,1,1,0,1,2,1,8,11,4,3,8,3,13,8,4,1,8,1,23,40,2,5,14,0.429,2,0.155,0,7.19,12,0
0,0,1,0,1,1,1,8,11,8,4,3,16,13,8,4,1,16,1,24,40,1,5,14,0.357,1,0,1,0,16,0
0,1,1,0,1,3,1,8,11,16,3,13,11,13,8,4,1,16,1,26,40,0,5,14,0.143,1,0.047,0,4.43,13,1
0,0,1,0,0,6,2,8,11,18,18,13,11,13,8,8,16,16,8,27,23,4,5,21,0.667,6,0.218,0,7.503,8,0
0,0,0,0,1,6,2,11,11,13,8,16,1,13,8,8,16,16,8,27,23,4,5,21,0.571,2,0.698,0,1.415,0,0
0,1,1,0,1,1,2,8,11,1,16,13,16,13,8,8,16,16,8,24,23,3,5,21,0.429,4,0,1,0,13,0
0,0,1,0,1,2,2,8,11,3,16,1,8,13,8,8,16,8,8,23,23,2,5,21,0.238,2,0,1,0,14,0
0,1,1,0,1,2,2,8,11,1,8,8,13,13,8,8,16,8,8,23,23,1,5,21,0.143,1,0.353,0,3.141,14,0
0,1,1,0,1,3,2,8,11,8,1,13,11,13,8,8,16,16,8,26,23,0,5,21,0.095,5,0.152,0,2.147,12,1
0,0,1,0,1,2,1,8,11,13,9,8,4,13,13,4,16,8,16,23,26,5,5,25,0.56,3,0,1,0,13,0
0,1,1,0,1,1,1,8,11,8,13,4,16,13,13,4,16,1,16,40,26,4,5,25,0.52,4,0,1,0,11,0
0,1,1,0,1,2,1,8,11,16,4,8,1,13,13,4,16,8,16,23,26,3,5,25,0.4,4,0.265,0,5.637,11,0
0,0,1,0,1,14,1,8,11,8,16,1,6,13,13,4,16,16,16,27,26,2,5,25,0.36,2,0.165,0,1.352,10,0
0,1,1,0,1,6,1,8,11,6,1,13,3,13,13,4,16,1,16,27,26,1,5,25,0.24,1,0.322,0,5.075,12,0
0,0,1,0,1,6,1,8,11,3,13,13,13,13,13,4,16,1,16,29,26,0,5,25,0.12,1,0.135,0,7.306,8,0
0,1,0,1,0,9,1,12,11,18,18,4,1,13,8,4,1,8,1,27,40,3,5,16,0.562,6,0,1,0,6,0
0,0,1,0,1,2,1,8,11,1,4,8,1,13,8,4,1,8,1,23,40,2,5,16,0.375,1,0,1,0,16,0
0,1,1,0,1,9,1,8,11,8,1,1,1,13,8,4,1,18,1,32,40,1,5,16,0.312,3,0,1,0,15,0
0,1,1,0,1,1,1,8,11,1,1,13,11,13,8,4,1,8,1,40,40,0,5,16,0.125,2,0.217,0,1.666,11,1
0,1,1,0,1,10,1,8,11,14,18,16,8,13,8,16,8,16,16,27,24,9,5,43,0.488,3,0.181,0,3.62,10,0
0,1,1,0,1,3,1,8,11,16,8,6,8,13,8,16,8,16,16,26,24,8,5,43,0.442,1,0.32,0,1.899,8,0
0,1,1,0,1,3,1,8,11,6,8,13,16,13,8,16,8,16,16,24,24,7,5,43,0.395,1,0,1,0,11,0
0,0,1,0,1,2,1,8,11,16,13,1,8,13,8,16,8,8,16,23,24,6,5,43,0.326,1,0.204,0,5.976,9,0
0,1,1,0,1,2,1,8,11,1,8,8,3,13,8,16,8,8,16,23,24,5,5,43,0.279,1,0.156,0,2.124,11,0
0,1,1,0,1,15,1,8,11,8,1,3,1,13,8,16,8,16,16,27,24,4,5,43,0.256,1,0.245,0,1.582,11,0
0,0,1,0,1,1,1,8,11,1,3,13,8,13,8,16,8,16,16,26,24,3,5,43,0.186,1,0.253,0,5.789,13,0
0,0,1,0,1,0,1,8,11,13,8,8,13,13,8,16,8,8,16,23,24,2,5,43,0.14,3,0,1,0,12,0
0,1,1,0,1,1,1,8,11,8,13,13,1,13,8,16,8,8,16,5,24,1,5,43,0.116,4,0.205,0,5.123,12,0
0,1,1,0,1,1,1,8,11,1,13,13,11,13,8,16,8,8,16,29,24,0,5,43,0.047,4,0.205,0,5.123,12,1
0,0,1,0,1,1,1,8,11,1,18,9,8,13,8,3,4,9,16,40,24,5,5,25,0.76,2,0.129,0,3.159,11,1
0,0,1,0,1,0,1,8,11,9,8,8,4,13,8,3,4,8,16,23,24,4,5,25,0.68,6,0.011,0,4.941,11,0
0,0,1,0,1,9,1,8,11,8,9,4,9,13,8,3,4,9,16,27,24,3,5,25,0.64,11,0.135,0,5.374,10,0
0,0,1,0,1,0,1,8,11,9,5,8,9,13,8,3,4,8,16,23,24,2,5,25,0.32,6,0.011,0,4.941,11,0
0,0,1,0,1,9,1,8,11,8,9,9,13,13,8,3,4,9,16,27,24,1,5,25,0.28,11,0.135,0,5.374,10,0
0,0,1,0,1,3,1,8,11,13,9,13,11,13,8,3,4,9,16,11,24,0,5,25,0.08,2,0.055,0,3.557,6,0
0,1,1,0,1,2,1,8,11,1,1,2,3,13,8,16,8,18,16,32,24,1,5,19,0.368,12,0.19,0,3.423,9,0
0,1,1,0,1,1,1,8,11,1,1,13,11,13,8,16,8,8,16,40,24,0,5,19,0.105,1,0.217,0,1.666,11,1
0,0,1,0,1,2,6,8,11,1,18,1,8,13,8,16,1,8,16,23,27,3,5,14,0.571,2,0.259,0,4.456,9,0
0,1,1,0,1,2,6,8,11,1,8,2,4,13,8,16,1,18,16,32,27,2,5,14,0.429,14,0.19,0,3.423,9,0
0,1,1,0,1,3,6,8,11,4,2,8,13,13,8,16,1,8,16,40,27,1,5,14,0.214,2,0.13,0,2.025,9,0
0,1,1,0,1,14,6,8,11,8,4,13,11,13,8,16,1,8,16,27,27,0,5,14,0.143,1,0,1,0,0,1
0,0,1,0,0,2,2,8,11,18,18,1,5,13,13,2,16,8,16,23,27,3,5,36,0.444,3,0.317,0,6.556,13,0
0,1,1,0,0,2,1,8,11,18,18,1,5,13,13,4,1,8,16,23,24,6,5,36,0.778,3,0.317,0,6.556,13,0
0,0,1,0,1,1,2,8,11,1,5,8,2,13,13,2,16,16,16,24,27,2,5,36,0.333,1,0.178,0,2.213,16,0
0,1,1,0,1,1,1,8,11,1,5,8,2,13,13,4,1,16,16,24,24,5,5,36,0.667,1,0.178,0,2.213,16,0
0,1,1,0,1,2,2,8,11,8,1,2,16,13,13,2,16,8,16,23,27,1,5,36,0.306,1,0,1,0,15,0
0,0,1,0,1,2,1,8,11,8,1,2,16,13,13,4,1,8,16,23,24,4,5,36,0.639,1,0,1,0,15,0
0,1,1,0,1,3,2,8,11,3,16,13,9,13,13,2,16,16,16,26,27,0,5,36,0.194,3,0,1,0,16,1
0,0,1,0,1,3,1,8,11,3,16,13,9,13,13,4,1,16,16,26,24,3,5,36,0.528,3,0,1,0,16,0
0,0,0,0,1,2,1,11,11,13,13,2,16,13,13,4,1,16,16,27,24,3,5,36,0.333,7,1.0,0,1.139,0,0
0,1,1,0,1,2,1,8,11,16,2,1,1,13,13,4,1,8,16,23,24,2,5,36,0.25,3,0.317,0,6.556,13,0
0,0,1,0,1,2,1,8,11,1,1,8,13,13,13,4,1,8,16,23,24,1,5,36,0.167,2,0.322,0,2.649,11,0
0,1,1,0,1,1,1,8,11,8,1,13,9,13,13,4,1,16,16,24,24,0,5,36,0.139,1,0,1,0,0,1
0,0,1,0,0,1,3,8,11,18,18,16,3,13,1,1,4,16,1,24,27,1,5,33,0.485,3,0,1,0,16,0
0,0,0,0,1,1,3,11,11,13,3,4,16,13,1,1,4,16,1,24,27,1,5,33,0.364,2,0.496,0,3.27,0,0
0,1,1,0,1,2,3,8,11,3,16,2,5,13,1,1,4,16,1,27,27,0,5,33,0.242,21,0.19,0,3.423,9,0
0,0,0,0,1,1,3,11,11,5,2,4,11,13,1,1,4,1,1,40,27,0,5,33,0.152,2,0.496,0,3.27,0,0
0,1,0,0,1,3,3,11,11,4,11,1,13,13,1,1,4,1,1,27,27,0,5,33,0.091,5,0.607,0,2.133,16,0
0,0,1,0,0,6,1,8,11,18,18,4,2,13,8,16,1,18,16,32,24,5,5,23,0.696,1,0,1,0,15,0
0,0,1,0,1,0,1,8,11,9,2,8,1,13,8,16,1,8,16,23,24,4,5,23,0.522,3,0.011,0,4.941,11,0
0,1,1,0,1,2,1,8,11,8,9,1,1,13,8,16,1,8,16,23,24,3,5,23,0.478,3,0.135,0,5.374,10,0
0,1,1,0,1,5,1,8,11,1,1,6,8,13,8,16,1,8,16,27,24,2,5,23,0.348,4,0.156,0,2.124,11,0
0,0,1,0,1,2,1,8,11,6,8,2,3,13,8,16,1,8,16,27,24,1,5,23,0.261,1,0,1,0,15,0
0,1,1,0,1,1,1,8,11,1,3,13,11,13,8,16,1,8,16,40,24,0,5,23,0.087,1,0.331,0,1.785,14,1
0,1,0,0,0,2,2,11,11,18,18,8,16,13,8,2,3,8,1,23,27,4,5,31,0.387,1,0.513,0,1.906,15,0
0,0,1,0,1,9,2,8,11,11,18,16,8,13,8,2,3,16,1,27,27,3,5,31,0.355,2,0.181,0,3.62,10,0
0,1,1,0,1,1,2,8,11,16,8,8,3,13,8,2,3,16,1,24,27,2,5,31,0.29,11,0.233,0,4.7,10,0
0,0,1,0,1,6,2,8,11,8,16,3,9,13,8,2,3,16,1,27,27,1,5,31,0.258,21,0.19,0,3.423,9,0
0,0,1,0,1,3,2,8,11,9,3,13,11,13,8,2,3,16,1,27,27,0,5,31,0.065,1,0.073,0,5.869,9,1
0,0,1,0,1,15,1,8,11,4,3,8,3,13,8,16,8,1,16,27,24,4,5,21,0.429,1,0.33,0,2.749,9,0
0,1,1,0,1,5,1,8,11,8,4,3,8,13,8,16,8,8,16,23,24,3,5,21,0.381,1,0,1,0,16,0
0,1,1,0,1,2,1,8,11,3,8,8,3,13,8,16,8,8,16,23,24,2,5,21,0.286,1,0,1,0,16,0
0,0,1,0,1,6,1,8,11,8,3,3,1,13,8,16,8,1,16,27,24,1,5,21,0.238,1,0.219,0,4.384,14,0
0,1,1,0,1,1,1,8,11,1,3,13,11,13,8,16,8,1,16,40,24,0,5,21,0.095,1,0.185,0,2.174,10,1
0,0,1,0,0,2,1,8,11,18,18,8,8,13,8,16,1,8,16,23,24,6,5,26,0.615,11,0.233,0,4.7,10,0
0,1,1,0,1,2,1,8,11,8,18,8,1,13,8,16,1,8,16,23,24,5,5,26,0.577,1,0.082,0,3.613,15,0
0,1,1,0,1,2,1,8,11,8,8,1,8,13,8,16,1,8,16,23,24,4,5,26,0.538,3,0.129,0,3.159,11,0
0,1,1,0,1,6,1,8,11,1,8,16,1,13,8,16,1,16,16,27,24,3,5,26,0.462,1,0.296,0,4.445,14,0
0,1,1,0,1,6,1,8,11,1,5,1,8,13,8,16,1,1,16,27,24,2,5,26,0.269,21,0.19,0,3.423,9,0
0,0,1,0,1,2,1,8,11,1,8,1,1,13,8,16,1,8,16,23,24,1,5,26,0.192,11,0.233,0,4.7,10,0
0,1,1,0,1,1,1,8,11,1,1,13,11,13,8,16,1,16,16,24,24,0,5,26,0.077,3,0.129,0,3.159,11,1
0,0,1,0,1,15,1,8,11,11,18,4,4,13,8,16,8,18,16,32,24,4,5,17,0.706,2,0.174,0,1.456,9,0
0,0,1,0,1,1,1,8,11,1,4,8,2,13,8,16,8,8,16,40,24,3,5,17,0.471,1,0,1,0,16,0
0,0,1,0,1,2,1,8,11,8,1,2,5,13,8,16,8,8,16,23,24,2,5,17,0.412,1,0,1,0,15,0
0,0,1,0,1,2,1,8,11,1,5,8,13,13,8,16,8,8,16,23,24,1,5,17,0.176,1,0.267,0,5.589,12,0
0,1,1,0,1,1,1,8,11,8,1,13,11,13,8,16,8,8,16,11,24,0,5,17,0.118,1,0.33,0,1.908,16,1
0,0,1,0,0,15,1,8,11,18,18,6,16,13,8,16,13,16,16,27,24,2,5,31,0.258,1,0.33,0,2.749,9,0
0,0,1,0,1,5,1,8,11,16,6,3,1,13,8,16,13,16,16,27,24,1,5,31,0.161,1,0.206,0,1.869,10,0
0,1,1,0,1,1,1,8,11,1,3,13,11,13,8,16,13,16,16,24,24,0,5,31,0.065,1,0,1,0,15,1
0,0,1,0,1,6,1,8,11,1,18,16,6,13,8,1,4,16,16,27,24,2,5,12,0.5,6,0.088,0,3.554,10,0
0,0,1,0,1,2,1,8,11,6,16,8,13,13,8,1,4,8,16,23,24,1,5,12,0.25,19,0.259,0,2.729,10,0
0,1,1,0,1,3,1,8,11,8,6,13,11,13,8,1,4,16,16,26,24,0,5,12,0.167,1,0.266,0,2.955,13,1
0,1,0,1,0,1,2,12,11,18,18,12,13,13,8,8,16,8,8,23,23,11,5,29,0.759,1,0,1,0,15,0
0,1,0,1,1,1,2,12,11,13,12,12,5,13,8,8,16,12,8,11,23,9,5,29,0.655,1,0,1,0,16,0
0,1,0,1,1,1,2,12,11,5,12,12,8,13,8,8,16,12,8,11,23,7,5,29,0.552,1,0,1,0,16,0
0,1,1,0,1,2,2,8,11,12,12,8,16,13,8,8,16,8,8,23,23,5,5,29,0.483,1,0,1,0,10,0
0,1,1,0,1,6,2,8,11,8,12,16,2,13,8,8,16,16,8,27,23,4,5,29,0.448,1,0.227,0,2.018,10,0
0,0,1,0,1,0,2,8,11,1,2,1,8,13,8,8,16,16,8,27,23,3,5,29,0.31,1,0.091,0,4.518,10,0
0,1,1,0,1,14,2,8,11,1,8,8,16,13,8,8,16,8,8,23,23,2,5,29,0.241,1,0.199,0,1.62,16,0
0,1,1,0,1,3,2,8,11,8,1,16,16,13,8,8,16,16,8,26,23,1,5,29,0.207,17,0.259,0,2.729,10,0
0,1,1,0,1,15,2,8,11,1,16,13,11,13,8,8,16,16,8,34,23,0,5,29,0.069,17,0.259,0,2.729,10,1
0,1,1,0,1,2,3,8,11,1,18,8,16,13,13,16,1,8,16,23,26,3,5,27,0.481,6,0.088,0,3.554,10,0
0,1,1,0,1,6,3,8,11,8,1,16,12,13,13,16,1,16,16,27,26,2,5,27,0.444,1,0.206,0,1.869,10,0
0,1,0,1,1,1,3,12,11,16,8,3,1,13,13,16,1,16,16,24,26,1,5,27,0.37,2,0,1,0,13,0
0,1,1,0,1,3,3,8,11,1,1,13,9,13,13,16,1,16,16,26,26,0,5,27,0.185,1,0.158,0,3.272,0,1
0,0,1,0,0,0,1,8,11,18,18,4,8,13,8,4,1,8,1,40,26,1,5,23,0.174,10,0,1,0,11,0
0,0,1,0,0,0,6,8,11,18,18,4,8,5,8,4,1,8,1,40,11,4,5,23,0.609,10,0,1,0,11,0
0,1,1,0,1,1,1,8,11,4,8,13,11,13,8,4,1,18,1,32,26,0,5,23,0.087,1,0,1,0,14,1
0,1,1,0,1,1,6,8,11,4,8,13,11,5,8,4,1,18,1,32,11,3,5,23,0.522,1,0,1,0,14,1
0,1,0,0,1,1,6,11,11,13,8,4,1,5,8,4,1,1,1,26,11,3,5,23,0.435,4,1.0,0,1.139,0,0
0,0,1,0,1,14,6,8,11,1,6,5,8,5,8,4,1,1,1,27,11,2,5,23,0.217,1,0.34,0,5.466,13,0
0,0,1,0,1,14,6,8,11,5,8,8,5,5,8,4,1,8,1,11,11,1,5,23,0.13,1,0.33,0,2.641,11,0
0,1,1,0,1,9,6,8,11,8,5,5,11,5,8,4,1,8,1,23,11,0,5,23,0.087,1,0.312,0,8.276,13,0
0,1,1,0,1,3,2,8,11,16,9,8,13,13,8,2,8,16,16,26,27,1,5,22,0.136,10,0,1,0,11,0
0,1,1,0,1,12,2,8,11,8,16,13,11,13,8,2,8,16,16,27,27,0,5,22,0.091,10,0.259,0,2.729,10,1
0,1,1,0,0,2,1,8,11,18,18,8,4,13,8,8,8,8,1,23,40,2,5,21,0.381,1,0.027,0,3.57,13,0
0,1,1,0,1,6,1,8,11,8,18,4,4,13,8,8,8,16,1,27,40,1,5,21,0.333,4,0.169,0,1.66,10,0
0,1,1,0,1,1,1,8,11,1,16,13,11,13,8,8,8,16,1,24,40,0,5,21,0.095,2,0.201,0,3.292,16,1
0,1,1,0,1,2,2,8,11,1,16,8,8,13,8,8,16,8,8,23,23,2,5,13,0.308,7,0.161,0,7.389,12,0
0,1,1,0,1,2,2,8,11,8,1,8,13,13,8,8,16,8,8,23,23,1,5,13,0.231,3,0,1,0,15,0
0,1,1,0,1,1,2,8,11,8,8,13,11,13,8,8,16,16,8,24,23,0,5,13,0.154,10,0.044,0,5.786,11,1
0,1,1,0,1,2,1,8,11,1,6,8,8,13,8,16,1,8,16,23,24,5,5,18,0.5,7,0.161,0,7.389,12,0
0,1,1,0,1,2,1,8,11,8,1,8,4,13,8,16,1,8,16,23,24,4,5,18,0.444,2,0.259,0,4.456,9,0
0,1,1,0,1,12,1,8,11,8,8,4,16,13,8,16,1,16,16,27,24,3,5,18,0.389,1,0.235,0,3.606,11,0
0,1,1,0,1,2,1,8,11,16,4,8,8,13,8,16,1,16,16,26,24,2,5,18,0.222,1,0,1,0,0,1
0,1,1,0,1,10,1,8,11,8,16,8,13,13,8,16,1,8,16,23,24,1,5,18,0.167,7,0.161,0,7.389,12,0
0,1,1,0,1,8,1,8,11,8,8,13,11,13,8,16,1,8,16,23,24,0,5,18,0.111,7,0.161,0,7.389,12,0
0,0,1,0,0,1,1,8,11,18,18,16,1,13,2,16,8,16,16,24,24,1,5,29,0.276,1,0,1,0,14,0
0,1,1,0,1,2,1,8,11,1,1,2,13,13,2,16,8,16,16,27,24,0,5,29,0.103,1,0.157,0,3.301,14,1
0,0,1,0,0,3,1,8,11,18,18,16,1,13,8,16,8,16,16,26,24,2,5,14,0.5,1,0.266,0,3.005,12,0
0,0,1,0,1,1,1,8,11,1,16,5,8,13,8,16,8,16,16,24,24,1,5,14,0.286,2,0,1,0,13,1
0,0,1,0,1,1,1,8,11,5,8,13,11,13,8,16,8,8,16,11,24,0,5,14,0.143,2,0,1,0,14,1
0,1,1,0,0,1,1,8,11,18,18,16,8,13,8,16,1,16,16,24,24,4,5,22,0.591,1,0.144,0,2.449,12,0
0,1,1,0,1,6,1,8,11,16,8,13,14,13,8,16,1,16,16,27,24,3,5,22,0.5,2,0.147,0,6.166,8,0
0,1,1,0,1,1,1,8,11,1,14,16,1,13,8,16,1,16,16,24,24,2,5,22,0.318,5,0.241,0,2.942,11,0
0,0,1,0,1,2,1,8,11,1,1,8,13,13,8,16,1,8,16,23,24,1,5,22,0.136,2,0,1,0,15,0
0,1,1,0,1,3,1,8,11,8,1,13,11,13,8,16,1,16,16,26,24,0,5,22,0.091,1,0.21,0,5.392,16,1
0,1,1,0,1,14,2,8,11,1,1,8,4,13,8,8,4,8,8,23,23,7,5,51,0.392,12,0.044,0,5.786,11,0
0,1,1,0,1,6,2,8,11,8,1,4,16,13,8,8,4,16,8,27,23,6,5,51,0.373,1,0.204,0,5.976,9,0
0,0,1,0,1,1,2,8,11,1,1,13,1,13,8,8,4,16,8,24,23,5,5,51,0.275,1,0.152,0,2.147,12,0
0,0,1,0,1,1,2,8,11,1,13,13,8,13,8,8,4,8,8,5,23,4,5,51,0.216,4,0.259,0,2.729,10,0
0,0,1,0,1,1,2,8,11,13,8,13,8,13,8,8,4,8,8,11,23,3,5,51,0.176,1,0,1,0,15,0
0,0,1,0,1,1,2,8,11,13,8,13,1,13,8,8,4,8,8,11,23,2,5,51,0.137,1,0,1,0,16,0
0,0,1,0,1,1,2,8,11,1,13,13,8,13,8,8,4,8,8,29,23,1,5,51,0.078,1,0.098,0,5.502,12,0
0,1,1,0,1,1,2,8,11,13,8,13,11,13,8,8,4,8,8,11,23,0,5,51,0.039,1,0,1,0,0,1
0,1,0,1,0,2,1,12,11,18,18,8,16,13,8,16,1,8,16,23,24,3,5,24,0.333,1,0,1,0,13,0
0,1,1,0,1,3,1,8,11,12,18,16,1,13,8,16,1,16,16,26,24,2,5,24,0.292,1,0.185,0,4.36,12,0
0,0,1,0,1,2,1,8,11,1,1,8,13,13,8,16,1,8,16,23,24,1,5,24,0.125,1,0,1,0,16,0
0,1,1,0,1,1,1,8,11,8,1,13,11,13,8,16,1,16,16,24,24,0,5,24,0.083,1,0.163,0,3.934,16,1
0,0,1,0,0,10,1,8,11,18,18,16,13,13,8,4,16,16,16,27,24,2,5,43,0.233,1,0,1,0,14,0
0,0,1,0,1,2,1,8,11,1,3,8,13,13,8,4,16,8,16,23,24,1,5,43,0.07,1,0,1,0,14,0
0,1,1,0,1,1,1,8,11,8,1,13,11,13,8,4,16,16,16,26,24,0,5,43,0.047,3,0.259,0,4.456,9,1
0,0,1,0,1,1,1,8,11,13,1,8,13,13,8,16,8,1,16,29,24,5,5,32,0.656,1,0.175,0,3.6,16,0
0,0,1,0,1,1,1,8,11,1,1,13,13,13,8,16,8,8,16,11,24,3,5,32,0.5,1,0,1,0,0,0
0,0,0,1,1,2,1,12,11,13,1,8,13,13,8,16,8,8,16,23,24,2,5,32,0.344,1,0,1,0,16,0
0,0,1,0,1,1,1,8,11,12,13,13,13,13,8,16,8,1,16,29,24,1,5,32,0.312,2,0.185,0,4.36,12,0
0,1,1,0,1,14,1,8,11,1,5,13,11,13,8,16,8,16,16,27,24,0,5,32,0.062,5,0.241,0,2.942,11,1
0,0,1,0,0,15,1,8,11,18,18,4,8,13,8,4,1,18,1,32,40,4,5,16,0.688,1,0.274,0,1.401,12,0
0,0,1,0,1,14,1,8,11,4,8,1,8,13,8,4,1,1,1,27,40,3,5,16,0.562,1,0.316,0,7.132,12,0
